brass,a yellow alloy of copper and zinc.,,,,,,,,No,a yellow alloy of copper and zinc.,,,,,,a yellow alloy of copper and zinc.
brats,a child, typically a badly behaved one.,,,,,,,No,"a child, typically a badly behaved one.",,,,,,"a child, typically a badly behaved one."
brave,ready to face and endure danger or pain; showing courage.,,,,,,,,No,ready to face and endure danger or pain; showing courage.,,,,,,ready to face and endure danger or pain; showing courage.
bravo,used to express approval when a performer or other person has done something well.,,,,,,,,No,used to express approval when a performer or other person has done something well.,,,,,,used to express approval when a performer or other person has done something well.
brawl,a rough or noisy fight or quarrel.,,,,,,,,No,a rough or noisy fight or quarrel.,,,,,,a rough or noisy fight or quarrel.
brawn,physical strength in contrast to intelligence.,,,,,,,,No,physical strength in contrast to intelligence.,,,,,,physical strength in contrast to intelligence.
brays,(of a donkey) utter its characteristic loud harsh cry.,,,,,,,,No,(of a donkey) utter its characteristic loud harsh cry.,,,,,,(of a donkey) utter its characteristic loud harsh cry.
braze,join the edges of (metal pieces) by fusing them with solder.,,,,,,,,No,join the edges of (metal pieces) by fusing them with solder.,,,,,,join the edges of (metal pieces) by fusing them with solder.
bread,food made of flour, water, and yeast or another leavening agent, mixed together and baked.,,,,,No,"food made of flour, water, and yeast or another leavening agent, mixed together and baked.",,,,,,"food made of flour, water, and yeast or another leavening agent, mixed together and baked."
break,separate or cause to separate into pieces as a result of a blow, shock, or strain.,,,,,,No,"separate or cause to separate into pieces as a result of a blow, shock, or strain.",,,,,,"separate or cause to separate into pieces as a result of a blow, shock, or strain."
bream,a European freshwater fish of the carp family.,,,,,,,,No,a European freshwater fish of the carp family.,,,,,,a European freshwater fish of the carp family.
breed,(of animals) mate and then produce offspring.,,,,,,,,No,(of animals) mate and then produce offspring.,,,,,,(of animals) mate and then produce offspring.
brews,make (beer) by soaking, boiling, and fermentation.,,,,,,No,"make (beer) by soaking, boiling, and fermentation.",,,,,,"make (beer) by soaking, boiling, and fermentation."
briar,a tobacco pipe made from the root of a brier.,,,,,,,,No,a tobacco pipe made from the root of a brier.,,,,,,a tobacco pipe made from the root of a brier.
bribe,offer (someone) money or other incentives to do something illegal or dishonest.,,,,,,,,No,offer (someone) money or other incentives to do something illegal or dishonest.,,,,,,offer (someone) money or other incentives to do something illegal or dishonest.
brick,a small rectangular block typically made of fired or sun-dried clay, used in building.,,,,,,,No,"a small rectangular block typically made of fired or sun-dried clay, used in building.",,,,,,"a small rectangular block typically made of fired or sun-dried clay, used in building."
bride,a woman on her wedding day or just before and after the event.,,,,,,,,No,a woman on her wedding day or just before and after the event.,,,,,,a woman on her wedding day or just before and after the event.
brief,of short duration; not lasting for long.,,,,,,,,No,of short duration; not lasting for long.,,,,,,of short duration; not lasting for long.
brier,a tobacco pipe made from the root of a brier.,,,,,,,,No,a tobacco pipe made from the root of a brier.,,,,,,a tobacco pipe made from the root of a brier.
brigs,a two-masted sailing ship with square rigging on both masts.,,,,,,,,No,a two-masted sailing ship with square rigging on both masts.,,,,,,a two-masted sailing ship with square rigging on both masts.
brims,be full to the point of overflowing.,,,,,,,,No,be full to the point of overflowing.,,,,,,be full to the point of overflowing.
brine,water saturated or strongly impregnated with salt.,,,,,,,,No,water saturated or strongly impregnated with salt.,,,,,,water saturated or strongly impregnated with salt.
bring,take or go with (someone or something) to a place.,,,,,,,,No,take or go with (someone or something) to a place.,,,,,,take or go with (someone or something) to a place.
brink,the edge of a steep place.,,,,,,,,No,the edge of a steep place.,,,,,,the edge of a steep place.
briny,salty in flavor.,,,,,,,,No,salty in flavor.,,,,,,salty in flavor.
brisk,active, fast, and energetic.,,,,,,No,"active, fast, and energetic.",,,,,,"active, fast, and energetic."
brits,the people of Great Britain.,,,,,,,,No,the people of Great Britain.,,,,,,the people of Great Britain.
broad,(of a person's accent) strong and noticeable.,,,,,,,,No,(of a person's accent) strong and noticeable.,,,,,,(of a person's accent) strong and noticeable.
broch,an Iron Age stone tower with a dry-stone construction found in Scotland.,,,,,,,,No,an Iron Age stone tower with a dry-stone construction found in Scotland.,,,,,,an Iron Age stone tower with a dry-stone construction found in Scotland.
broil,cook (meat or fish) by exposure to direct heat.,,,,,,,,No,cook (meat or fish) by exposure to direct heat.,,,,,,cook (meat or fish) by exposure to direct heat.
broke,having completely run out of money.,,,,,,,,No,having completely run out of money.,,,,,,having completely run out of money.
brome,a plant of a genus that includes many economically important grasses.,,,,,,,,No,a plant of a genus that includes many economically important grasses.,,,,,,a plant of a genus that includes many economically important grasses.
bronc,a wild or half-tamed horse, especially one of the western US.,,,,,,,No,"a wild or half-tamed horse, especially one of the western US.",,,,,,"a wild or half-tamed horse, especially one of the western US."
brood,(of a bird) sit on (eggs) to hatch them.,,,,,,,,No,(of a bird) sit on (eggs) to hatch them.,,,,,,(of a bird) sit on (eggs) to hatch them.
brook,a small stream.,,,,,,,,No,a small stream.,,,,,,a small stream.
broom,a long-handled brush of bristles or twigs, used for sweeping.,,,,,,,No,"a long-handled brush of bristles or twigs, used for sweeping.",,,,,,"a long-handled brush of bristles or twigs, used for sweeping."
broth,a savory liquid made by boiling bones, meat, or vegetables in water.,,,,,,No,"a savory liquid made by boiling bones, meat, or vegetables in water.",,,,,,"a savory liquid made by boiling bones, meat, or vegetables in water."
brown,of a color produced by mixing red, yellow, and black, as of dark wood or rich soil.,,,,,No,"of a color produced by mixing red, yellow, and black, as of dark wood or rich soil.",,,,,,"of a color produced by mixing red, yellow, and black, as of dark wood or rich soil."
brows,the eyebrow.,,,,,,,,No,the eyebrow.,,,,,,the eyebrow.
bruin,a bear.,,,,,,,,No,a bear.,,,,,,a bear.
bruit,report or rumor.,,,,,,,,No,report or rumor.,,,,,,report or rumor.
brunt,the worst part or chief impact of a specified action.,,,,,,,,No,the worst part or chief impact of a specified action.,,,,,,the worst part or chief impact of a specified action.
brush,(of a person or their clothes) move away (someone or something) with a quick sweep.,,,,,,,,No,(of a person or their clothes) move away (someone or something) with a quick sweep.,,,,,,(of a person or their clothes) move away (someone or something) with a quick sweep.
brute,a savagely violent person or animal.,,,,,,,,No,a savagely violent person or animal.,,,,,,a savagely violent person or animal.
bubba,an informal term for brother, especially a younger brother.,,,,,,,No,"an informal term for brother, especially a younger brother.",,,,,,"an informal term for brother, especially a younger brother."
bucks,a male deer.,,,,,,,,No,a male deer.,,,,,,a male deer.
buddy,a close friend.,,,,,,,,No,a close friend.,,,,,,a close friend.
budge,make or cause to make the slightest movement.,,,,,,,,No,make or cause to make the slightest movement.,,,,,,make or cause to make the slightest movement.
buffs,a devotee or well-informed student of a particular activity or subject.,,,,,,,,No,a devotee or well-informed student of a particular activity or subject.,,,,,,a devotee or well-informed student of a particular activity or subject.
